50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,competencia,foul_committed_advantage,foul_won_advantage,goalkeeper_punched_out,pass_cut_back,pass_deflected,pass_goal_assist,pass_no_touch,shot_deflected,dribble_no_touch,pass_miscommunication,bad_behaviour_card,ball_recovery_offensive,block_offensive,pass_backheel,shot_open_goal,shot_redirect
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2b64135-d453-46a6-950f-b2353e6af8c7,1,,,,3857265,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mexico,794,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26406, 'name': 'Jorge Eduardo Sánchez Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26368, 'name': 'César Jasib Montes Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 5567, 'name': 'Edson Omar Álvarez Velázquez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 28825, 'name': 'Luis Gerardo Chávez Magallón'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 5571, 'name': 'Hirving Rodrigo Lozano Bahena'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 26301, 'name': 'Ernesto Alexis Vega Rojas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 26400, 'name': 'Henry Josué Martín Mex'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Mexico,794,00:00:00.000,Starting XI,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6d28e21-8657-4ed2-ae11-d7392542e26f,2,,,,3857265,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mexico,794,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 31955, 'name': 'Jakub Kamiński'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 13}, {'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 4664, 'name': 'Sebastian Szymański'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 50502, 'name': 'Nicola Zalewski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Poland,789,00:00:00.000,Starting XI,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c7ece35-2a3f-423e-9b17-8b5bff5a0ee8,3,,,,3857265,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mexico,794,['dbb4a4b9-30a2-48c2-8cea-4de6fe5a0dec'],0,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Half Start,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dbb4a4b9-30a2-48c2-8cea-4de6fe5a0dec,4,,,,3857265,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Mexico,794,['9c7ece35-2a3f-423e-9b17-8b5bff5a0ee8'],0,,,,,,,,,,,,,,,,,Mexico,794,00:00:00.000,Half Start,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ed9c8740-f123-4d00-9271-27e6c3114d92,1674,,,,3857265,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Mexico,794,['5929d44e-130c-49d7-a3e5-78cb31bc74b0'],0,,,,,,,,,,,,,,,,,Mexico,794,00:00:00.000,Half Start,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5929d44e-130c-49d7-a3e5-78cb31bc74b0,1675,,,,3857265,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Mexico,794,['ed9c8740-f123-4d00-9271-27e6c3114d92'],0,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Half Start,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.788546,,,,,,,,,,,,,2a6345b5-669b-47f8-bf18-865a05c9953c,5,,,"[60.0, 40.0]",3857265,0,,,,,-3.113822,,Right Foot,,"[49.2, 39.7]",Ground Pass,,10.804166,,,Héctor Miguel Herrera López,5575.0,,,,,Kick Off,1,From Kick Off,Henry Josué Martín Mex,26400.0,Center Forward,2,Mexico,794,['b94e512a-9747-47f2-a526-f9680fdc5585'],0,,,,,,,,,,,,,,,,,Mexico,794,00:00:00.384,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.811104,,,,,,,,,,,,,f037eca2-a402-41e0-89cb-a3d00a655e26,8,,,"[52.6, 35.5]",3857265,0,,,,,-1.8753072,,Right Foot,,"[47.1, 18.0]",Ground Pass,,18.343937,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,1,From Kick Off,Héctor Miguel Herrera López,5575.0,Right Center Midfield,2,Mexico,794,['41e8ed6f-c55a-4722-ba09-1969d640e805'],2,,,,,,,,,,,,,,,,,Mexico,794,00:00:02.483,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.34133,,,,,,,,,,,,,be71aa21-a972-402c-b8bc-67525f638315,12,,,"[45.5, 13.8]",3857265,0,,,,,-2.021866,,Left Foot,,"[39.3, 1.0]",Ground Pass,,14.222517,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,From Kick Off,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,2,Mexico,794,"['0daf839c-fb4c-49fd-92a8-66d00ea82a4a', '950a076c-3283-40ad-8e6b-6d2429a75ad4']",4,,,,,,,,,,,,,,,,,Mexico,794,00:00:04.365,Pass,True,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.415085,,,,,,,,,,,,,c7dd6b5a-603b-4b9a-ae41-e6b4903d7e22,16,,,"[34.6, 1.7]",3857265,0,,,,,2.412473,,Left Foot,,"[19.6, 15.1]",Ground Pass,,20.113676,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Kick Off,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,2,Mexico,794,"['b6a8a64e-e5e5-44b1-b26a-66dba9b2bb77', '80922aaf-b8ca-458f-9a99-197041ef44c0']",6,,,,,,,,,,,,,,,,,Mexico,794,00:00:06.533,Pass,True,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.299738,,,,,,,,,,,,,19d0390c-0fe3-4297-bb5b-723082c944c6,19,,,"[19.6, 15.1]",3857265,0,,,,,0.1612983,,Left Foot,,"[49.1, 19.9]",High Pass,,29.887957,Incomplete,,,,,,,,,1,From Kick Off,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,2,Mexico,794,['2afae2da-c2a8-41a7-a277-aae775669dd2'],7,,,,,,,,,,,,,,,,,Mexico,794,00:00:07.988,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.665248,,,,,,,,,,,,,2afae2da-c2a8-41a7-a277-aae775669dd2,20,,,"[71.0, 60.2]",3857265,0,,,,,0.49466392,,Head,,"[87.5, 69.1]",High Pass,,18.747267,,,Robert Lewandowski,5668.0,,,,,Recovery,1,From Kick Off,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,2,Mexico,794,"['19d0390c-0fe3-4297-bb5b-723082c944c6', '962d42fe-a2c1-41f1-8c24-e97f274f39e9']",9,,,,,,,,,,,,,,,,,Poland,789,00:00:09.287,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.442108,,,,,,,,,,,,,feb3da3a-a022-46cd-a36f-086e03b0570b,24,,,"[85.5, 75.5]",3857265,0,,,,,0.14145398,,Right Foot,,"[117.1, 80.0]",Ground Pass,,31.918804,Incomplete,,Jakub Kamiński,31955.0,,,,,,1,From Kick Off,Robert Lewandowski,5668.0,Center Forward,2,Mexico,794,"['47e3bf25-b433-42e2-bd4d-55a404108778', 'd9399342-1d97-42c3-804f-a70142bf09d6']",13,,,,,,,,,,,,,,,,,Poland,789,00:00:13.790,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.068034,,,,,,,,,,,,,dc0e5849-ec94-4fbd-a279-fe05ab584042,31,,,"[11.0, 3.9]",3857265,0,,,,,-0.059397966,,Right Foot,,"[74.9, 0.1]",High Pass,,64.012886,Out,,Ernesto Alexis Vega Rojas,26301.0,,,,,Free Kick,1,From Free Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,3,Mexico,794,['548dc591-61fe-492d-8148-b6217afdc878'],53,,,,,,,,,,,,,,,,,Mexico,794,00:00:53.664,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,8dc52573-525d-4d64-8914-fa73f0571791,33,,,"[43.5, 80.0]",3857265,1,,True,,,-0.88650155,,,,"[46.6, 76.2]",High Pass,,4.90408,,,Piotr Zieliński,5660.0,,,,,Throw-in,1,From Throw In,Matty Cash,4734.0,Right Back,4,Poland,789,['137e1b77-566e-4c1d-ac88-c51da3d3c20c'],7,,,,,,,,,,,,,,,,,Poland,789,00:01:07.732,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.378702,,,,,,,,,,,,,b412a1bf-eb62-44b3-90df-1708a4ff29fa,35,,,"[46.6, 76.2]",3857265,1,,True,,,0.7704739,,Right Foot,,"[50.0, 79.5]",Low Pass,,4.738143,,,Matty Cash,4734.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,4,Poland,789,['88ca42ff-5fa2-4b7e-bec6-f83ccbb6fb35'],8,,,,,,,,,,,,,,,,,Poland,789,00:01:08.972,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.206232,,,,,,,,,,,,,d1f2a888-5feb-4316-a724-52af67e0c94f,37,,,"[50.0, 79.5]",3857265,1,,,,,-1.0223699,,Left Foot,,"[70.1, 46.6]",High Pass,,38.55412,,,Sebastian Szymański,4664.0,,,,,,1,From Throw In,Matty Cash,4734.0,Right Back,4,Poland,789,['70558044-cec3-428e-ade0-d7d49b768d21'],9,,,,,,,,,,,,,,,,,Poland,789,00:01:09.351,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.734967,,,,,,,,,,,,,2a43a00f-b33a-4a40-aa68-4b1516b71d14,39,,,"[70.1, 46.6]",3857265,1,,,,,0.4412936,,Head,,"[90.0, 56.0]",High Pass,,22.008408,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,From Throw In,Sebastian Szymański,4664.0,Left Center Midfield,4,Poland,789,"['321ed774-0b6d-40c4-91b6-83c9a0dd8ee9', '95d05438-9d7a-4697-967e-1e059b638dc5']",12,,,,,,,,,,,,,,,,,Poland,789,00:01:12.557,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.947576,,,,,,,,,,,,,95d05438-9d7a-4697-967e-1e059b638dc5,41,,,"[30.1, 24.1]",3857265,1,,,,,-0.23420064,,Head,,"[49.8, 19.4]",High Pass,,20.252901,,,Luis Gerardo Chávez Magallón,28825.0,,,,,Recovery,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,5,Mexico,794,"['2a43a00f-b33a-4a40-aa68-4b1516b71d14', 'd575c89c-5106-4025-9303-7a8992e1f27f']",14,,,,,,,,,,,,,,,,,Mexico,794,00:01:14.292,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.328504,,,,,,,,,,,,,d8780684-321d-4f76-a0da-4be81adf7c66,43,,,"[49.8, 19.4]",3857265,1,,,,,-0.5349551,,Head,,"[63.3, 11.4]",High Pass,,15.692355,,,Henry Josué Martín Mex,26400.0,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,5,Mexico,794,['3a20465c-31df-4397-ad84-7e2c844e4771'],16,,,,,,,,,,,,,,,,,Mexico,794,00:01:16.280,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.531868,,,,,,,,,,,,,9e0afb33-da52-48cd-a5c2-b05114f1c500,47,,,"[64.2, 10.8]",3857265,1,,,,,-2.0503156,,Right Foot,,"[59.0, 0.8]",High Pass,,11.271202,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,Regular Play,Henry Josué Martín Mex,26400.0,Center Forward,5,Mexico,794,"['7f8db57e-90e2-4ce8-9c3b-3a6c290e727c', '8a81996b-5e91-4060-889c-0667c857e281']",17,,,,,,,,,,,,,,,,,Mexico,794,00:01:17.648,Pass,True,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.552055,,,,,,,,,,,,,61665201-d1fc-433e-8efb-940369b9fc8a,51,,,"[59.8, 1.0]",3857265,1,,,,,1.9107267,,Right Foot,,"[56.9, 9.2]",Ground Pass,,8.6977005,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,1,Regular Play,Ernesto Alexis Vega Rojas,26301.0,Left Wing,5,Mexico,794,"['7e7a1133-2433-4197-858f-33b16ac7d96a', '04814359-716d-4fc1-a4e7-e33622abeb02']",20,,,,,,,,,,,,,,,,,Mexico,794,00:01:20.620,Pass,True,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.647121,,,,,,,,,,,,,637a310d-20a3-4630-ae7f-7e3736b8e199,57,,,"[59.0, 12.5]",3857265,1,,True,,,1.711046,,Right Foot,,"[57.8, 21.0]",Ground Pass,,8.584288,,,Edson Omar Álvarez Velázquez,5567.0,,,,,Free Kick,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,6,Mexico,794,['18db3937-c308-4320-98ca-894bfd92c237'],38,,,,,,,,,,,,,,,,,Mexico,794,00:01:38.047,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.879039,,,,,,,,,,,,,d75995d8-19d0-472f-954a-7b14b7f50788,59,,,"[58.1, 27.6]",3857265,1,,True,,,-1.7672105,,Right Foot,,"[54.2, 8.0]",Ground Pass,,19.984243,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,6,Mexico,794,['9b87dd10-8aa0-43f4-b5eb-e3d4cb724627'],39,,,,,,,,,,,,,,,,,Mexico,794,00:01:39.754,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.259398,,,,,,,,,,,,,12905129-d32c-440c-9e1f-f5bc1531af78,61,,,"[53.0, 6.0]",3857265,1,,,,,2.528556,,Left Foot,,"[38.5, 16.2]",Ground Pass,,17.728226,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,6,Mexico,794,['0e5df3fd-d736-426d-9b7e-a3b14de99be8'],41,,,,,,,,,,,,,,,,,Mexico,794,00:01:41.757,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.104682,,,,,,,,,,,,,e44b434e-4747-4f32-a8ba-b0e689475cf0,64,,,"[41.0, 17.6]",3857265,1,,,,,-0.8593372,,Right Foot,,"[53.5, 3.1]",Ground Pass,,19.14419,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,6,Mexico,794,['5ed5eb7c-c13b-4a05-a3e2-01a315587d69'],45,,,,,,,,,,,,,,,,,Mexico,794,00:01:45.995,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.073915,,,,,,,,,,,,,b724fb8d-1c79-4ff4-ba6f-e865a00dbaef,67,,,"[68.7, 1.9]",3857265,1,,,,,0.14767733,,Left Foot,,"[80.8, 3.7]",Ground Pass,,12.233151,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,6,Mexico,794,['a74ec6bb-b486-4c95-9854-48cb4300439b'],51,,,,,,,,,,,,,,,,,Mexico,794,00:01:51.657,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.83602,,,,,,,,,,,,,6125a667-2f95-4209-a948-b9f90d98cd2a,70,,,"[76.2, 1.5]",3857265,1,,,,,-3.021484,,Right Foot,,"[64.6, 0.1]",Ground Pass,,11.684177,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Free Kick,Ernesto Alexis Vega Rojas,26301.0,Left Wing,6,Mexico,794,['4b0ad138-2695-4196-8e0c-8ab8a439f9af'],53,,,,,,,,,,,,,,,,,Mexico,794,00:01:53.632,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.720803,,,,,,,,,,,,,5b0e4c7a-1291-4301-87b5-63298989038b,73,,,"[63.0, 1.0]",3857265,1,,,,,2.8145652,,Left Foot,,"[40.3, 8.7]",Ground Pass,,23.970398,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,6,Mexico,794,['ec3b2269-0ceb-45ba-ad27-0a8bce0c449c'],55,,,,,,,,,,,,,,,,,Mexico,794,00:01:55.612,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.935143,,,,,,,,,,,,,656cd0fc-d352-4d8f-803e-800b0978998b,76,,,"[37.3, 21.5]",3857265,1,,,,,1.2589464,,Right Foot,,"[47.1, 51.9]",Ground Pass,,31.940569,,,César Jasib Montes Castro,26368.0,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,6,Mexico,794,['2303d69b-b880-49b9-ba84-e052da771ae3'],59,,,,,,,,,,,,,,,,,Mexico,794,00:01:59.916,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.455362,,,,,,,,,,,,,2f288d9f-5848-4fe7-a1ce-0ed5573181f6,79,,,"[58.0, 56.5]",3857265,2,,,,,-0.8176451,,Right Foot,,"[101.5, 10.1]",High Pass,,63.601967,,,Ernesto Alexis Vega Rojas,26301.0,,True,,,,1,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,6,Mexico,794,['545f91c2-8f89-4e8b-a28e-a412844b132c'],4,,,,,,,,,,,,,,,,,Mexico,794,00:02:04.315,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.765423,,,,,,,,,,,,,23d771ea-7c41-4ee3-aa09-af501338c8c8,84,,,"[91.9, 21.4]",3857265,2,,,,,2.1071208,,Right Foot,,"[81.2, 39.4]",Ground Pass,,20.940153,,,Héctor Miguel Herrera López,5575.0,,,,,,1,From Free Kick,Ernesto Alexis Vega Rojas,26301.0,Left Wing,6,Mexico,794,['7f82248e-59d3-4e9e-86f6-ddf1ecd47d8a'],13,,,,,,,,,,,,,,,,,Mexico,794,00:02:13.067,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.925458,,,,,,,,,,,,,081cca84-09ae-48d0-b3e8-bfecd8bdbc8c,87,,,"[74.8, 48.7]",3857265,2,,,,,1.0212363,,Right Foot,,"[79.7, 56.7]",Ground Pass,,9.381365,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,6,Mexico,794,['be07231b-d229-4396-93c7-215260cb7308'],16,,,,,,,,,,,,,,,,,Mexico,794,00:02:16.468,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.973963,,,,,,,,,,,,,7f1b652e-be89-44e0-bd9d-1e2ea1af640d,90,,,"[79.7, 56.7]",3857265,2,,,,,-2.925951,,Right Foot,,"[69.2, 54.4]",Ground Pass,,10.748954,,,Héctor Miguel Herrera López,5575.0,,,,,,1,From Free Kick,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,6,Mexico,794,['4be53421-4429-4ddf-8ce2-dae4dace1b5e'],17,,,,,,,,,,,,,,,,,Mexico,794,00:02:17.473,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2.317382,,,,,,,,,,,,,81372ffe-5320-4a2c-af34-80bb875bce35,93,,,"[65.0, 58.1]",3857265,2,,,,,-1.7810422,,Right Foot,,"[56.4, 17.8]",High Pass,,41.2074,,,Héctor Alfredo Moreno Herrera,5573.0,,True,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,6,Mexico,794,['e1d8b68a-497a-4821-8c53-446b8a4762a4'],23,,,,,,,,,,,,,,,,,Mexico,794,00:02:23.074,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.068798,,,,,,,,,,,,,7cfa1613-dbd0-4bd7-9c31-48c0636b694b,96,,,"[61.9, 22.8]",3857265,2,,,,,0.9713438,,Left Foot,,"[94.7, 70.8]",High Pass,,58.13639,Incomplete,,Hirving Rodrigo Lozano Bahena,5571.0,,True,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,6,Mexico,794,"['c6b1e418-aa1f-4312-bdf0-e70fc373f16c', 'f49db5b0-13bc-48f2-9ebc-0c163935a8c2']",28,,,,,,,,,,,,,,,,,Mexico,794,00:02:28.269,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.615804,,,,,,,,,,,,,f49db5b0-13bc-48f2-9ebc-0c163935a8c2,98,,,"[25.4, 9.3]",3857265,2,,,,,-0.21159916,,Head,,"[38.9, 6.4]",High Pass,,13.807969,,,Nicola Zalewski,50502.0,,,,,Interception,1,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,6,Mexico,794,"['7cfa1613-dbd0-4bd7-9c31-48c0636b694b', '9106c22b-af3e-4994-ba32-0d9a7ea2e481']",31,,,,,,,,,,,,,,,,,Poland,789,00:02:31.337,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.880344,,,,,,,,,,,,,bcae6bfe-74f9-4eeb-b266-91b1705d4cbb,104,,,"[58.0, 80.0]",3857265,2,,True,,,-2.7192338,,,,"[24.4, 64.9]",Low Pass,,36.837074,,,César Jasib Montes Castro,26368.0,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,7,Mexico,794,['40b90dd7-23c3-4b21-97bf-8b27770feef7'],43,,,,,,,,,,,,,,,,,Mexico,794,00:02:43.150,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.526757,,,,,,,,,,,,,bfb89bb9-a375-4d6e-a84f-1cb4f0075b39,106,,,"[31.7, 58.5]",3857265,2,,,,,-1.4288993,,Right Foot,,"[36.9, 22.1]",Ground Pass,,36.769554,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,7,Mexico,794,['54c36544-65ee-4ba7-9568-732d8c7df15f'],46,,,,,,,,,,,,,,,,,Mexico,794,00:02:46.999,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.338481,,,,,,,,,,,,,287898cc-91a3-4e9c-8d69-11bd7056219d,109,,,"[46.7, 25.1]",3857265,2,,,,,0.91444796,,Left Foot,,"[58.1, 39.9]",Ground Pass,,18.681541,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Throw In,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,7,Mexico,794,['8bd9cfee-b474-4c7c-b25c-52888a6c761a'],51,,,,,,,,,,,,,,,,,Mexico,794,00:02:51.935,Pass,,wc_22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.600384,,,,,,,,,,,,,6b5fe53c-81b8-4564-87d4-b5c95974a2f0,112,,,"[63.9, 26.9]",3857265,2,,,,,-1.2610934,,Right Foot,,"[71.9, 1.9]",Ground Pass,,26.24881,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,7,Mexico,794,['81bab85e-b858-484e-aace-e1c28f327fff'],55,,,,,,,,,,,,,,,,,Mexico,794,00:02:55.713,Pass,,wc_22,,,,,,,,,,,,,,,,
